,Unnamed: 0,Curve_idx,Dataset_idx,Learner_idx,Learner_name,Model,SMAPE,MAE,MSE,Cutoff_idx,Cutoff_percentage,Train_points,Test_points,curve_idx,SMAPE_rank,MAE_rank,MSE_rank,Average_rank,Scenario
3127,2463,37,130,11,MLP,POW4,1.8235401949310568,0.0297294051153806,0.0011873350436577,48,0.7,48,21,616,2.0,2.0,2.0,2.0,Peaking
3128,2472,36,72,13,QDA,LC-PFN,1.6667116433382034,0.0199160687625408,0.0005580977303907,53,0.7,53,23,619,1.0,1.0,1.0,1.0,Peaking
3129,2473,36,72,13,QDA,MMF4,7.331401715706464,0.0933543686818691,0.0088729585861875,53,0.7,53,23,619,3.0,3.0,3.0,3.0,Peaking
3130,2474,36,72,13,QDA,WBL4,6.896666558645026,0.0874000925641064,0.0077939832459594,53,0.7,53,23,619,2.0,2.0,2.0,2.0,Peaking
3131,2475,36,72,13,QDA,POW4,8.255756803380649,0.1062161967629406,0.0115103596437677,53,0.7,53,23,619,4.0,4.0,4.0,4.0,Peaking
3132,2492,43,66,12,LDA,LC-PFN,0.4963024985045194,0.0061307763680815,5.76243364776019e-05,32,0.7,32,14,624,1.0,1.0,1.0,1.0,Peaking
3133,2493,43,66,12,LDA,MMF4,1.880781077566852,0.0226869037417156,0.0005478425162561,32,0.7,32,14,624,2.0,2.0,2.0,2.0,Peaking
3134,2494,43,66,12,LDA,WBL4,1.9854187633679177,0.0241317602259812,0.0008588533326675,32,0.7,32,14,624,3.0,3.0,4.0,3.3333333333333335,Peaking
3135,2495,43,66,12,LDA,POW4,2.111431552870421,0.0254103844385179,0.0006769331228308,32,0.7,32,14,624,4.0,4.0,3.0,3.6666666666666665,Peaking
3136,2528,51,2,9,RidgeClassifier,LC-PFN,0.213731755502522,0.0036844660062342,1.668462391535286e-05,28,0.7,28,12,633,3.0,3.0,3.0,3.0,Peaking
3137,2529,51,2,9,RidgeClassifier,MMF4,0.1471810722423159,0.0025395186537928,1.293089473840393e-05,28,0.7,28,12,633,2.0,2.0,2.0,2.0,Peaking
3138,2530,51,2,9,RidgeClassifier,WBL4,0.1322244854000414,0.0022808174168324,8.4730891829549e-06,28,0.7,28,12,633,1.0,1.0,1.0,1.0,Peaking
3139,2531,51,2,9,RidgeClassifier,POW4,0.6229791346023982,0.0108149707453282,0.0001311185934304,28,0.7,28,12,633,4.0,4.0,4.0,4.0,Peaking
3140,2536,48,71,12,LDA,LC-PFN,0.6032914388924837,0.0114701455458998,0.0001396784355165,43,0.7,43,19,635,4.0,4.0,4.0,4.0,Peaking
3141,2537,48,71,12,LDA,MMF4,0.5309759756387462,0.0100897094440115,0.0001157716767538,43,0.7,43,19,635,2.0,2.0,2.0,2.0,Peaking
3142,2538,48,71,12,LDA,WBL4,0.3115206277736319,0.0059047093277589,4.060108333156587e-05,43,0.7,43,19,635,1.0,1.0,1.0,1.0,Peaking
3143,2539,48,71,12,LDA,POW4,0.5581061050129399,0.0106085057232111,0.0001277842797045,43,0.7,43,19,635,3.0,3.0,3.0,3.0,Peaking
3144,2544,59,141,11,MLP,LC-PFN,1.6519801691174507,0.0242913048714399,0.0010188956512138,51,0.7,51,22,637,3.0,3.0,3.0,3.0,Peaking
3145,2545,59,141,11,MLP,MMF4,1.426249560789002,0.020879948971624,0.0007528879737251,51,0.7,51,22,637,1.0,1.0,2.0,1.3333333333333333,Peaking
3146,2546,59,141,11,MLP,WBL4,1.4907473183564546,0.0218227364371663,0.0006858701640326,51,0.7,51,22,637,2.0,2.0,1.0,1.6666666666666667,Peaking
3147,2547,59,141,11,MLP,POW4,4.315267551573214,0.0663249831089943,0.0057030629784127,51,0.7,51,22,637,4.0,4.0,4.0,4.0,Peaking
3148,2584,67,11,9,RidgeClassifier,LC-PFN,1.900393515825272,0.0200247131288051,0.000463352567749,35,0.7,35,15,647,4.0,4.0,4.0,4.0,Peaking
3149,2585,67,11,9,RidgeClassifier,MMF4,1.6102280791689307,0.016984145824126,0.0003760843322107,35,0.7,35,15,647,1.0,1.0,1.0,1.0,Peaking
3150,2586,67,11,9,RidgeClassifier,WBL4,1.7740253077389856,0.0187516469416667,0.0004553716267061,35,0.7,35,15,647,3.0,3.0,3.0,3.0,Peaking
3151,2587,67,11,9,RidgeClassifier,POW4,1.637072731851148,0.0172814321101914,0.0003953393476824,35,0.7,35,15,647,2.0,2.0,2.0,2.0,Peaking
3152,2592,68,209,11,MLP,LC-PFN,1.102561131119728,0.0111802862957119,0.0001493168383603,27,0.7,27,12,649,1.0,1.0,1.0,1.0,Peaking
3153,2593,68,209,11,MLP,MMF4,1.7044860151917962,0.017160686656817,0.0004246956151458,27,0.7,27,12,649,4.0,4.0,4.0,4.0,Peaking
3154,2594,68,209,11,MLP,WBL4,1.3774295211903451,0.0139304610661765,0.0002780311584243,27,0.7,27,12,649,2.0,2.0,2.0,2.0,Peaking
3155,2595,68,209,11,MLP,POW4,1.3774295219133428,0.0139304610733569,0.0002780311587153,27,0.7,27,12,649,3.0,3.0,3.0,3.0,Peaking
3156,2612,76,91,9,RidgeClassifier,LC-PFN,0.5119357723742723,0.0085755614563822,7.380030729109421e-05,56,0.7,56,25,654,4.0,4.0,4.0,4.0,Peaking
3157,2613,76,91,9,RidgeClassifier,MMF4,0.1008533792390916,0.0016965226016425,3.046184934862257e-06,56,0.7,56,25,654,2.0,2.0,2.0,2.0,Peaking
3158,2614,76,91,9,RidgeClassifier,WBL4,0.2245204995192427,0.0037719866824749,1.451234248153912e-05,56,0.7,56,25,654,3.0,3.0,3.0,3.0,Peaking
3159,2615,76,91,9,RidgeClassifier,POW4,0.0172845639008603,0.0002910226589226,1.1181818198070636e-07,56,0.7,56,25,654,1.0,1.0,1.0,1.0,Peaking
3160,2628,81,86,11,MLP,LC-PFN,0.895441323518753,0.0157110970467329,0.0002722418284974,49,0.7,49,21,658,2.0,2.0,2.0,2.0,Peaking
3161,2629,81,86,11,MLP,MMF4,0.9769138791812372,0.017194588847999,0.0003114001557197,49,0.7,49,21,658,3.0,3.0,3.0,3.0,Peaking
3162,2630,81,86,11,MLP,WBL4,0.7335425289795432,0.0129193145311457,0.0001826261799163,49,0.7,49,21,658,1.0,1.0,1.0,1.0,Peaking
3163,2631,81,86,11,MLP,POW4,1.2519426569299177,0.0219942242085158,0.0005046241830083,49,0.7,49,21,658,4.0,4.0,4.0,4.0,Peaking
3164,2644,85,226,12,LDA,LC-PFN,3.185301646590233,0.0358637981116771,0.0014880801318213,69,0.7,69,30,662,1.0,1.0,1.0,1.0,Peaking
3165,2645,85,226,12,LDA,MMF4,3.499624088019248,0.0418595152512718,0.0025970747594765,69,0.7,69,30,662,2.0,2.0,2.0,2.0,Peaking
3166,2646,85,226,12,LDA,WBL4,6.2503043464767964,0.0823591199377098,0.0112756459386521,69,0.7,69,30,662,3.0,3.0,3.0,3.0,Peaking
3167,2647,85,226,12,LDA,POW4,13.2307663875696,0.1330210145265725,0.0177716846748383,69,0.7,69,30,662,4.0,4.0,4.0,4.0,Peaking
3168,2648,80,112,17,GaussianNB,LC-PFN,0.2621370600536465,0.0036358183715492,1.3268514521769248e-05,49,0.7,49,22,663,4.0,4.0,4.0,4.0,Peaking
3169,2649,80,112,17,GaussianNB,MMF4,0.0016824422799418,2.327432061768633e-05,5.416940002148594e-10,49,0.7,49,22,663,1.0,1.0,1.0,1.0,Peaking
3170,2650,80,112,17,GaussianNB,WBL4,0.1297622164169665,0.0017973874428502,3.2306016197156883e-06,49,0.7,49,22,663,3.0,3.0,3.0,3.0,Peaking
3171,2651,80,112,17,GaussianNB,POW4,0.1297622049327659,0.0017973872835713,3.230601047144076e-06,49,0.7,49,22,663,2.0,2.0,2.0,2.0,Peaking
3172,2700,98,131,3,SVC_sigmoid,LC-PFN,0.2699839882552624,0.0050676031969487,2.608876820886508e-05,49,0.7,49,22,676,4.0,4.0,4.0,4.0,Peaking
3173,2701,98,131,3,SVC_sigmoid,MMF4,0.0001228595013502,2.299695676419048e-06,1.1462966789661838e-10,49,0.7,49,22,676,2.0,2.0,1.0,1.6666666666666667,Peaking
3174,2702,98,131,3,SVC_sigmoid,WBL4,0.0017866506507395,3.344406081644143e-05,1.3030881063400163e-09,49,0.7,49,22,676,3.0,3.0,3.0,3.0,Peaking
3175,2703,98,131,3,SVC_sigmoid,POW4,0.0001220998008286,2.2854751517420446e-06,1.1478935350126779e-10,49,0.7,49,22,676,1.0,1.0,2.0,1.3333333333333333,Peaking
3176,2704,92,74,13,QDA,LC-PFN,0.6916859652847052,0.0115634268149733,0.0001350621023448,41,0.7,41,18,677,2.0,2.0,2.0,2.0,Peaking
3177,2705,92,74,13,QDA,MMF4,0.6742845537839098,0.0112749128738001,0.0001303621340559,41,0.7,41,18,677,1.0,1.0,1.0,1.0,Peaking
3178,2706,92,74,13,QDA,WBL4,0.8601008421448496,0.014354966078805,0.000209395864928,41,0.7,41,18,677,3.0,3.0,3.0,3.0,Peaking
3179,2707,92,74,13,QDA,POW4,1.5934554899286228,0.0272624537153004,0.0007511490477823,41,0.7,41,18,677,4.0,4.0,4.0,4.0,Peaking
3180,2712,95,178,3,SVC_sigmoid,LC-PFN,2.3946400731801987,0.0192574132233858,0.0004696601245086,46,0.7,46,21,679,4.0,4.0,4.0,4.0,Peaking
3181,2713,95,178,3,SVC_sigmoid,MMF4,1.4485245137971203,0.0114931082776751,0.000216457118908,46,0.7,46,21,679,2.0,2.0,2.0,2.0,Peaking
3182,2714,95,178,3,SVC_sigmoid,WBL4,1.4155734687389838,0.0112254250899243,0.0002097221459753,46,0.7,46,21,679,1.0,1.0,1.0,1.0,Peaking
3183,2715,95,178,3,SVC_sigmoid,POW4,2.0211006661468742,0.0161733806004313,0.0003489176887879,46,0.7,46,21,679,3.0,3.0,3.0,3.0,Peaking
3184,2752,111,256,17,GaussianNB,LC-PFN,0.285856775008142,0.0028393575921654,1.1457568689365871e-05,68,0.7,68,30,689,1.0,1.0,1.0,1.0,Peaking
3185,2753,111,256,17,GaussianNB,MMF4,1.1956853754195191,0.0117037762610054,0.0001525127209786,68,0.7,68,30,689,4.0,4.0,4.0,4.0,Peaking
3186,2754,111,256,17,GaussianNB,WBL4,0.6040009169820062,0.0060200157151345,3.819000225805975e-05,68,0.7,68,30,689,2.0,2.0,2.0,2.0,Peaking
3187,2755,111,256,17,GaussianNB,POW4,1.0395748411205707,0.0104083767322206,0.0001102786897645,68,0.7,68,30,689,3.0,3.0,3.0,3.0,Peaking
3188,2764,110,192,9,RidgeClassifier,LC-PFN,6.830883771181107,0.0982852131128311,0.0125552639365196,35,0.7,35,16,692,2.0,2.0,2.0,2.0,Peaking
3189,2765,110,192,9,RidgeClassifier,MMF4,8.229136273365404,0.1164804150805138,0.0170581822293982,35,0.7,35,16,692,3.0,3.0,3.0,3.0,Peaking
3190,2766,110,192,9,RidgeClassifier,WBL4,8.324962453956426,0.117707137879804,0.0173497233942734,35,0.7,35,16,692,4.0,4.0,4.0,4.0,Peaking
3191,2767,110,192,9,RidgeClassifier,POW4,6.113868051582756,0.0887641794230109,0.0105302173881295,35,0.7,35,16,692,1.0,1.0,1.0,1.0,Peaking
3192,2780,115,92,17,GaussianNB,LC-PFN,1.2063908390700817,0.020092224702239,0.0005105316522531,56,0.7,56,25,696,1.0,1.0,1.0,1.0,Peaking
3193,2781,115,92,17,GaussianNB,MMF4,1.4988852926314435,0.0249424583950796,0.0007329049259582,56,0.7,56,25,696,2.0,2.0,2.0,2.0,Peaking
3194,2782,115,92,17,GaussianNB,WBL4,1.6964306309109174,0.0288482530205429,0.0010817831246309,56,0.7,56,25,696,4.0,4.0,4.0,4.0,Peaking
3195,2783,115,92,17,GaussianNB,POW4,1.543112303957277,0.0253898116348729,0.0009174481157798,56,0.7,56,25,696,3.0,3.0,3.0,3.0,Peaking
3196,2784,119,73,3,SVC_sigmoid,LC-PFN,1.7443358898162842,0.0226455964148044,0.0006922877510078,49,0.7,49,21,697,1.0,1.0,1.0,1.0,Peaking
3197,2785,119,73,3,SVC_sigmoid,MMF4,3.0779798813746373,0.0375780666543056,0.0019178624539682,49,0.7,49,21,697,2.0,2.0,2.0,2.0,Peaking
3198,2786,119,73,3,SVC_sigmoid,WBL4,5.411764392065596,0.0733938023826126,0.0056544152877534,49,0.7,49,21,697,4.0,4.0,4.0,4.0,Peaking
3199,2787,119,73,3,SVC_sigmoid,POW4,5.411764376420002,0.0733938021576558,0.005654415254733,49,0.7,49,21,697,3.0,3.0,3.0,3.0,Peaking
3200,2816,125,56,11,MLP,LC-PFN,0.5642944946885109,0.0098446412011981,9.952331311069428e-05,41,0.7,41,18,705,2.0,2.0,2.0,2.0,Peaking
3201,2817,125,56,11,MLP,MMF4,1.485076864130907,0.025809131958329,0.0008091298148446,41,0.7,41,18,705,3.0,3.0,3.0,3.0,Peaking
3202,2818,125,56,11,MLP,WBL4,2.148178695833906,0.0370440442021838,0.001657986188151,41,0.7,41,18,705,4.0,4.0,4.0,4.0,Peaking
3203,2819,125,56,11,MLP,POW4,0.4134044351946631,0.0073251077439989,6.2205247878463e-05,41,0.7,41,18,705,1.0,1.0,1.0,1.0,Peaking
3204,2848,135,236,17,GaussianNB,LC-PFN,0.5754251033067703,0.0083114122971892,7.235645171022043e-05,38,0.7,38,17,713,3.0,3.0,3.0,3.0,Peaking
3205,2849,135,236,17,GaussianNB,MMF4,0.4565391457893523,0.006586001201518,4.790447413675374e-05,38,0.7,38,17,713,2.0,2.0,2.0,2.0,Peaking
3206,2850,135,236,17,GaussianNB,WBL4,0.1941498278754332,0.002792106376808,1.0477588565258755e-05,38,0.7,38,17,713,1.0,1.0,1.0,1.0,Peaking
3207,2851,135,236,17,GaussianNB,POW4,3.3166361193112657,0.0493172458973754,0.0025126411032714,38,0.7,38,17,713,4.0,4.0,4.0,4.0,Peaking
3208,2860,134,181,11,MLP,LC-PFN,1.1317855678498745,0.0133770266547799,0.0003897707210853,33,0.7,33,15,716,1.0,1.0,1.0,1.0,Peaking
3209,2861,134,181,11,MLP,MMF4,2.022932948090578,0.0238440447192817,0.0007839265269387,33,0.7,33,15,716,3.0,3.0,3.0,3.0,Peaking
3210,2862,134,181,11,MLP,WBL4,2.0791438250753056,0.0244933532084703,0.0008147200040815,33,0.7,33,15,716,4.0,4.0,4.0,4.0,Peaking
3211,2863,134,181,11,MLP,POW4,1.3746277147974584,0.0162783542131817,0.0004728693272536,33,0.7,33,15,716,2.0,2.0,2.0,2.0,Peaking
3212,2880,145,122,17,GaussianNB,LC-PFN,0.1343327574431896,0.0026177663821727,7.287674179679016e-06,56,0.7,56,24,721,2.0,2.0,2.0,2.0,Peaking
3213,2881,145,122,17,GaussianNB,MMF4,0.1122182723152696,0.002181449583735,4.951588119337527e-06,56,0.7,56,24,721,1.0,1.0,1.0,1.0,Peaking
3214,2882,145,122,17,GaussianNB,WBL4,0.2192602027922573,0.0042576165907384,1.8352676262812544e-05,56,0.7,56,24,721,3.0,3.0,3.0,3.0,Peaking
3215,2883,145,122,17,GaussianNB,POW4,0.2464885582249519,0.004810972486132,2.7184238360173307e-05,56,0.7,56,24,721,4.0,4.0,4.0,4.0,Peaking
3216,2904,153,22,9,RidgeClassifier,LC-PFN,0.1461420557461679,0.0025971720460802,1.02224576039589e-05,44,0.7,44,19,727,2.0,2.0,2.0,2.0,Peaking
3217,2905,153,22,9,RidgeClassifier,MMF4,0.2269043810500761,0.004034658176058,1.825919062511856e-05,44,0.7,44,19,727,3.0,3.0,3.0,3.0,Peaking
3218,2906,153,22,9,RidgeClassifier,WBL4,0.0725926574908069,0.0012869452272789,2.0939711816164453e-06,44,0.7,44,19,727,1.0,1.0,1.0,1.0,Peaking
3219,2907,153,22,9,RidgeClassifier,POW4,0.6483287035923807,0.0115828141494743,0.0001465976258097,44,0.7,44,19,727,4.0,4.0,4.0,4.0,Peaking
3220,2916,154,219,11,MLP,LC-PFN,0.2916309051215648,0.0040626525878906,2.5598827050998807e-05,41,0.7,41,18,730,1.0,1.0,1.0,1.0,Peaking
3221,2917,154,219,11,MLP,MMF4,0.7155218182547072,0.0100956938108244,0.0001128548463514,41,0.7,41,18,730,2.0,2.0,2.0,2.0,Peaking
3222,2918,154,219,11,MLP,WBL4,1.0099360074284995,0.0141027318401506,0.000265923262268,41,0.7,41,18,730,3.0,3.0,3.0,3.0,Peaking
3223,2919,154,219,11,MLP,POW4,3.61879653788348,0.0532569335886499,0.0033297886865869,41,0.7,41,18,730,4.0,4.0,4.0,4.0,Peaking
3224,2924,155,224,12,LDA,LC-PFN,0.1929431920871138,0.003836479736492,1.47459522850113e-05,45,0.7,45,20,732,3.0,3.0,3.0,3.0,Peaking
3225,2925,155,224,12,LDA,MMF4,0.111636473101571,0.0022130387973137,4.916128056009369e-06,45,0.7,45,20,732,1.0,1.0,1.0,1.0,Peaking
3226,2926,155,224,12,LDA,WBL4,0.1153453549193417,0.0022864772346743,5.246565487633879e-06,45,0.7,45,20,732,2.0,2.0,2.0,2.0,Peaking
3227,2927,155,224,12,LDA,POW4,0.2241552923399253,0.0044589311164204,2.061148496435616e-05,45,0.7,45,20,732,4.0,4.0,4.0,4.0,Peaking
3228,2932,156,62,13,QDA,LC-PFN,9.308905899524689,0.0368190556764602,0.0014099237741902,30,0.7,30,13,734,4.0,4.0,4.0,4.0,Peaking
3229,2933,156,62,13,QDA,MMF4,1.5348574364216436,0.0055163397582383,4.135592757616527e-05,30,0.7,30,13,734,1.0,1.0,1.0,1.0,Peaking
3230,2934,156,62,13,QDA,WBL4,1.5823812464767015,0.0056886882621777,4.564365774818255e-05,30,0.7,30,13,734,2.0,2.0,2.0,2.0,Peaking
3231,2935,156,62,13,QDA,POW4,1.871371197752271,0.0067509242335868,6.750454747659499e-05,30,0.7,30,13,734,3.0,3.0,3.0,3.0,Peaking
3232,2936,158,120,9,RidgeClassifier,LC-PFN,0.0888658338226378,0.0017726036021485,3.2339403333025984e-06,37,0.7,37,17,735,1.0,1.0,1.0,1.0,Peaking
3233,2937,158,120,9,RidgeClassifier,MMF4,0.1271917503184722,0.0025360983214254,6.506631685830664e-06,37,0.7,37,17,735,2.0,2.0,2.0,2.0,Peaking
3234,2938,158,120,9,RidgeClassifier,WBL4,0.1682634364673334,0.0033536441106097,1.133678142197802e-05,37,0.7,37,17,735,3.0,3.0,3.0,3.0,Peaking
3235,2939,158,120,9,RidgeClassifier,POW4,0.6381603533174479,0.0126596065183073,0.0001603555168473,37,0.7,37,17,735,4.0,4.0,4.0,4.0,Peaking
3236,2956,165,190,3,SVC_sigmoid,LC-PFN,5.55541031062603,0.0507196113467216,0.0030575927812606,45,0.7,45,20,740,4.0,4.0,4.0,4.0,Peaking
3237,2957,165,190,3,SVC_sigmoid,MMF4,4.169407624438862,0.0368386019413636,0.0016697812956324,45,0.7,45,20,740,2.0,2.0,2.0,2.0,Peaking
3238,2958,165,190,3,SVC_sigmoid,WBL4,3.7000725152564464,0.0324881019368607,0.0013669128169938,45,0.7,45,20,740,1.0,1.0,1.0,1.0,Peaking
3239,2959,165,190,3,SVC_sigmoid,POW4,4.847214184998594,0.0432049796649041,0.002139923507366,45,0.7,45,20,740,3.0,3.0,3.0,3.0,Peaking
3240,2964,171,99,13,QDA,LC-PFN,2.053692750632763,0.0305621232837438,0.0011800028150901,32,0.7,32,14,742,2.0,2.0,2.0,2.0,Peaking
3241,2965,171,99,13,QDA,MMF4,4.301272462730209,0.0623181153711066,0.0045629789698286,32,0.7,32,14,742,3.0,3.0,3.0,3.0,Peaking
3242,2966,171,99,13,QDA,WBL4,4.706633171354109,0.0678851848270837,0.0053202054217477,32,0.7,32,14,742,4.0,4.0,4.0,4.0,Peaking
3243,2967,171,99,13,QDA,POW4,1.4829129351356327,0.0218929314618335,0.0005171675134376,32,0.7,32,14,742,1.0,1.0,1.0,1.0,Peaking
3244,2976,170,228,13,QDA,LC-PFN,12.689724564552307,0.1512142717838287,0.0591664724051952,31,0.7,31,14,745,1.0,1.0,1.0,1.0,Peaking
3245,2977,170,228,13,QDA,MMF4,14.676938292915034,0.1694673033211244,0.0710312546711923,31,0.7,31,14,745,3.0,3.0,3.0,3.0,Peaking
3246,2978,170,228,13,QDA,WBL4,15.589265493771393,0.1774062787043897,0.0754335955158469,31,0.7,31,14,745,4.0,4.0,4.0,4.0,Peaking
3247,2979,170,228,13,QDA,POW4,13.224321478897986,0.1563599107905119,0.0633589975288689,31,0.7,31,14,745,2.0,2.0,2.0,2.0,Peaking
3248,2984,172,147,11,MLP,LC-PFN,9.599786251783373,0.0382944755256176,0.00150753185153,25,0.7,25,3,747,4.0,4.0,4.0,4.0,Peaking
3249,2985,172,147,11,MLP,MMF4,4.341562708334078,0.0150873337704038,0.0002910364310001,25,0.7,25,3,747,3.0,1.0,3.0,2.3333333333333335,Peaking
3250,2986,172,147,11,MLP,WBL4,4.314382546894198,0.0162133333349615,0.0002904277333856,25,0.7,25,3,747,2.0,3.0,2.0,2.3333333333333335,Peaking
3251,2987,172,147,11,MLP,POW4,4.3143824843424,0.016213333088138,0.0002904277252983,25,0.7,25,3,747,1.0,2.0,1.0,1.3333333333333333,Peaking
3252,2988,174,159,13,QDA,LC-PFN,0.7133225910365582,0.0117295645177364,0.0001831028494052,35,0.7,35,16,748,1.0,1.0,1.0,1.0,Peaking
3253,2989,174,159,13,QDA,MMF4,2.606068358127472,0.0445837946161145,0.0027337906354198,35,0.7,35,16,748,3.0,3.0,3.0,3.0,Peaking
3254,2990,174,159,13,QDA,WBL4,3.467098341507055,0.0599184138233102,0.0047562992240641,35,0.7,35,16,748,4.0,4.0,4.0,4.0,Peaking
3255,2991,174,159,13,QDA,POW4,1.2605930128149845,0.020118549321297,0.000572500137285,35,0.7,35,16,748,2.0,2.0,2.0,2.0,Peaking
3256,3040,188,203,9,RidgeClassifier,LC-PFN,1.6843847930431366,0.0240883603692054,0.000845652539283,42,0.7,42,19,761,1.0,1.0,1.0,1.0,Peaking
3257,3041,188,203,9,RidgeClassifier,MMF4,2.051665199988331,0.0291766120638197,0.001181909105358,42,0.7,42,19,761,3.0,3.0,3.0,3.0,Peaking
3258,3042,188,203,9,RidgeClassifier,WBL4,2.165284279397042,0.0307471696098846,0.0013173859251452,42,0.7,42,19,761,4.0,4.0,4.0,4.0,Peaking
3259,3043,188,203,9,RidgeClassifier,POW4,2.013986554179037,0.0286548502645667,0.0011392253534341,42,0.7,42,19,761,2.0,2.0,2.0,2.0,Peaking
3260,3068,192,145,13,QDA,LC-PFN,2.3355770856142044,0.042099080979824,0.0025817865971475,32,0.7,32,15,768,2.0,2.0,2.0,2.0,Peaking
3261,3069,192,145,13,QDA,MMF4,2.3903906973070392,0.043122186536221,0.0026651094605766,32,0.7,32,15,768,3.0,3.0,3.0,3.0,Peaking
3262,3070,192,145,13,QDA,WBL4,2.3222734492376547,0.0418508583505061,0.002557080833563,32,0.7,32,15,768,1.0,1.0,1.0,1.0,Peaking
3263,3071,192,145,13,QDA,POW4,4.019453911589021,0.0740732403217128,0.006439218703859,32,0.7,32,15,768,4.0,4.0,4.0,4.0,Peaking
3264,3084,199,209,12,LDA,LC-PFN,3.521093353629112,0.048311498016119,0.0028325151652097,27,0.7,27,12,772,2.0,2.0,3.0,2.3333333333333335,Peaking
3265,3085,199,209,12,LDA,MMF4,6.254172233610826,0.0981238392103475,0.0133899339778885,27,0.7,27,12,772,4.0,4.0,4.0,4.0,Peaking
3266,3086,199,209,12,LDA,WBL4,3.337871196715688,0.0459298119576799,0.0028141392461997,27,0.7,27,12,772,1.0,1.0,2.0,1.3333333333333333,Peaking
3267,3087,199,209,12,LDA,POW4,3.7192091356428167,0.0506683197960811,0.0026910787719817,27,0.7,27,12,772,3.0,3.0,1.0,2.3333333333333335,Peaking
3268,3088,33,5,3,SVC_sigmoid,LC-PFN,9.759630262851717,0.0591416209936142,0.0070875482633709,37,0.7,37,17,773,1.0,2.0,3.0,2.0,Peaking
3269,3089,33,5,3,SVC_sigmoid,MMF4,36.22650707988317,0.398032890593979,0.2525036966954635,37,0.7,37,17,773,4.0,4.0,4.0,4.0,Peaking
3270,3090,33,5,3,SVC_sigmoid,WBL4,13.209719595340063,0.0602919843378789,0.0040585138022275,37,0.7,37,17,773,3.0,3.0,2.0,2.6666666666666665,Peaking
3271,3091,33,5,3,SVC_sigmoid,POW4,10.207198014267968,0.0475955395079358,0.002670358956629,37,0.7,37,17,773,2.0,1.0,1.0,1.3333333333333333,Peaking
3272,3096,118,215,3,SVC_sigmoid,LC-PFN,1.7337359488010406,0.0272287987172603,0.0016401153989136,36,0.7,36,16,775,3.0,3.0,3.0,3.0,Peaking
3273,3097,118,215,3,SVC_sigmoid,MMF4,14.487911763726444,0.1872919977619764,0.0412936575057132,36,0.7,36,16,775,4.0,4.0,4.0,4.0,Peaking
3274,3098,118,215,3,SVC_sigmoid,WBL4,0.4893386518975577,0.0074202869653183,7.987320125254462e-05,36,0.7,36,16,775,1.0,1.0,1.0,1.0,Peaking
3275,3099,118,215,3,SVC_sigmoid,POW4,1.1816480018949398,0.0177158028012135,0.0004020645504337,36,0.7,36,16,775,2.0,2.0,2.0,2.0,Peaking
3276,3120,13,248,11,MLP,LC-PFN,0.3982798662036657,0.0066918930970132,4.586384238791652e-05,53,0.9,53,6,781,4.0,4.0,4.0,4.0,Peaking
3277,3121,13,248,11,MLP,MMF4,0.0693605718484756,0.0011692072765515,1.5120891486923217e-06,53,0.9,53,6,781,2.0,2.0,2.0,2.0,Peaking
3278,3122,13,248,11,MLP,WBL4,0.2232412404464001,0.00375887530413,1.5500105455321017e-05,53,0.9,53,6,781,3.0,3.0,3.0,3.0,Peaking
3279,3123,13,248,11,MLP,POW4,0.0413694380188991,0.0006969116705106,7.509721269729237e-07,53,0.9,53,6,781,1.0,1.0,1.0,1.0,Peaking
3280,3136,4,162,17,GaussianNB,LC-PFN,0.0235718485782854,0.0004698137345258,2.612015634895215e-07,45,0.9,45,6,785,1.0,1.0,1.0,1.0,Peaking
3281,3137,4,162,17,GaussianNB,MMF4,0.0412767916112417,0.0008225017105562,9.134761058379708e-07,45,0.9,45,6,785,2.0,2.0,2.0,2.0,Peaking
3282,3138,4,162,17,GaussianNB,WBL4,0.0654730362344849,0.0013042642787722,1.9334374287967736e-06,45,0.9,45,6,785,3.0,3.0,3.0,3.0,Peaking
3283,3139,4,162,17,GaussianNB,POW4,0.0764693590603321,0.0015252661286135,2.8823857582934287e-06,45,0.9,45,6,785,4.0,4.0,4.0,4.0,Peaking
3284,3148,5,226,9,RidgeClassifier,LC-PFN,0.4644212312996387,0.0051492215134203,3.312963963253424e-05,89,0.9,89,10,788,1.0,1.0,1.0,1.0,Peaking
3285,3149,5,226,9,RidgeClassifier,MMF4,3.79945737454805,0.0406387898681471,0.0016857664177714,89,0.9,89,10,788,3.0,3.0,3.0,3.0,Peaking
3286,3150,5,226,9,RidgeClassifier,WBL4,4.660857957923039,0.0494347291520644,0.0024826128015379,89,0.9,89,10,788,4.0,4.0,4.0,4.0,Peaking
3287,3151,5,226,9,RidgeClassifier,POW4,1.4815071871828396,0.0160105082730371,0.0003410041769233,89,0.9,89,10,788,2.0,2.0,2.0,2.0,Peaking
3288,3152,17,42,3,SVC_sigmoid,LC-PFN,0.2613168675452471,0.0049320287071168,2.697833588172216e-05,62,0.9,62,7,789,1.0,1.0,1.0,1.0,Peaking
3289,3153,17,42,3,SVC_sigmoid,MMF4,0.7373450032855918,0.0140077228455247,0.0002030352214195,62,0.9,62,7,789,2.0,2.0,2.0,2.0,Peaking
3290,3154,17,42,3,SVC_sigmoid,WBL4,0.9222122799703928,0.0172236010028893,0.0003101412967412,62,0.9,62,7,789,3.0,3.0,3.0,3.0,Peaking
