,Curve_idx,Dataset_idx,Learner_idx,Learner_name,Model,SMAPE,MAE,MSE,Cutoff_idx,Cutoff_percentage,Train_points,Test_points,curve_idx,SMAPE_rank,MAE_rank,MSE_rank,Average_rank
3030,190,103,21,ens.RandomForest,WBL4,0.4012896175775298,0.0078056087709198,6.423312341248866e-05,32,0.7,32,15,758,4.0,4.0,4.0,4.0
3031,190,103,21,ens.RandomForest,POW4,0.2172868669180908,0.0042349358346584,2.009977633639626e-05,32,0.7,32,15,758,2.0,2.0,2.0,2.0
3032,184,163,1,SVC_poly,LC-PFN,0.3446030430495739,0.0064676292240619,4.909627750748768e-05,35,0.7,35,16,759,1.0,1.0,1.0,1.0
3033,184,163,1,SVC_poly,MMF4,1.1090416478141578,0.0206692805862473,0.000493416830695,35,0.7,35,16,759,3.0,3.0,3.0,3.0
3034,184,163,1,SVC_poly,WBL4,1.2509317674351528,0.0232774742369741,0.0006373404635837,35,0.7,35,16,759,4.0,4.0,4.0,4.0
3035,184,163,1,SVC_poly,POW4,0.7324623072875612,0.0137088783350074,0.0002169387480806,35,0.7,35,16,759,2.0,2.0,2.0,2.0
3036,192,145,13,QDA,LC-PFN,3.154236450791359,0.0575016699731349,0.0041303667239844,32,0.7,32,15,760,3.0,3.0,3.0,3.0
3037,192,145,13,QDA,MMF4,2.3903906973070392,0.043122186536221,0.0026651094605766,32,0.7,32,15,760,2.0,2.0,2.0,2.0
3038,192,145,13,QDA,WBL4,2.3222734492376547,0.0418508583505061,0.002557080833563,32,0.7,32,15,760,1.0,1.0,1.0,1.0
3039,192,145,13,QDA,POW4,4.019453911589021,0.0740732403217128,0.006439218703859,32,0.7,32,15,760,4.0,4.0,4.0,4.0
3040,183,245,1,SVC_poly,LC-PFN,2.42917463183403,0.0387960001826286,0.0026492155157029,72,0.7,72,31,761,4.0,4.0,4.0,4.0
3041,183,245,1,SVC_poly,MMF4,2.2956818362111187,0.036578952032997,0.0024339238770425,72,0.7,72,31,761,3.0,3.0,3.0,3.0
3042,183,245,1,SVC_poly,WBL4,2.243653623857508,0.0357143995114549,0.0023285659733353,72,0.7,72,31,761,1.0,1.0,1.0,1.0
3043,183,245,1,SVC_poly,POW4,2.29420244156724,0.0365543544734195,0.0024311613774998,72,0.7,72,31,761,2.0,2.0,2.0,2.0
3044,187,83,2,SVC_rbf,LC-PFN,0.479460833594203,0.0083646522834897,7.756497507216409e-05,32,0.7,32,14,762,2.0,2.0,2.0,2.0
3045,187,83,2,SVC_rbf,MMF4,0.5333516100028908,0.0093111688115549,0.000110751931657,32,0.7,32,14,762,3.0,3.0,3.0,3.0
3046,187,83,2,SVC_rbf,WBL4,0.7670700477012379,0.013352312063148,0.000218523651768,32,0.7,32,14,762,4.0,4.0,4.0,4.0
3047,187,83,2,SVC_rbf,POW4,0.2570743902794979,0.0045088914621186,3.4585364779060265e-05,32,0.7,32,14,762,1.0,1.0,1.0,1.0
3048,186,244,4,Decision Tree,LC-PFN,0.2516004722565412,0.0045158388093113,2.469349419698119e-05,45,0.7,45,20,763,1.0,1.0,1.0,1.0
3049,186,244,4,Decision Tree,MMF4,0.7710093884091006,0.0137708029841479,0.0002423502709066,45,0.7,45,20,763,2.0,2.0,2.0,2.0
3050,186,244,4,Decision Tree,WBL4,0.7909826155976762,0.0141245027513938,0.0002584842010953,45,0.7,45,20,763,4.0,4.0,4.0,4.0
3051,186,244,4,Decision Tree,POW4,0.7759479479114518,0.0138581004075427,0.0002450979530641,45,0.7,45,20,763,3.0,3.0,3.0,3.0
3052,188,203,9,RidgeClassifier,LC-PFN,1.6311293467879295,0.0233354344964027,0.0007745528127998,42,0.7,42,19,764,1.0,1.0,1.0,1.0
3053,188,203,9,RidgeClassifier,MMF4,2.051665199988331,0.0291766120638197,0.001181909105358,42,0.7,42,19,764,3.0,3.0,3.0,3.0
3054,188,203,9,RidgeClassifier,WBL4,2.165284279397042,0.0307471696098846,0.0013173859251452,42,0.7,42,19,764,4.0,4.0,4.0,4.0
3055,188,203,9,RidgeClassifier,POW4,2.013986554179037,0.0286548502645667,0.0011392253534341,42,0.7,42,19,764,2.0,2.0,2.0,2.0
3056,197,132,19,NearestCentroid,LC-PFN,0.3934685606509447,0.0069075743667781,6.145911174826324e-05,51,0.7,51,22,765,3.0,3.0,3.0,3.0
3057,197,132,19,NearestCentroid,MMF4,1.5881315666825335,0.0283327003352524,0.0010518413256698,51,0.7,51,22,765,4.0,4.0,4.0,4.0
3058,197,132,19,NearestCentroid,WBL4,0.0779559027511684,0.0013609347970228,1.901199080462411e-06,51,0.7,51,22,765,2.0,2.0,2.0,2.0
3059,197,132,19,NearestCentroid,POW4,0.0372406667269143,0.000650417520528,4.748136002042333e-07,51,0.7,51,22,765,1.0,1.0,1.0,1.0
3060,194,237,10,SGDClassifier,LC-PFN,0.5473984871059656,0.0101713733747601,0.0001297562848776,27,0.7,27,12,766,1.0,1.0,1.0,1.0
3061,194,237,10,SGDClassifier,MMF4,1.1718944489997296,0.0216697964666268,0.0005707813852983,27,0.7,27,12,766,4.0,4.0,4.0,4.0
3062,194,237,10,SGDClassifier,WBL4,1.144686553585056,0.021173528838163,0.000549615351915,27,0.7,27,12,766,3.0,3.0,3.0,3.0
3063,194,237,10,SGDClassifier,POW4,0.9118149582715238,0.0169076695533482,0.0003462828324772,27,0.7,27,12,766,2.0,2.0,2.0,2.0
3064,196,178,18,KNN,LC-PFN,4.5413970947265625,0.0448406375944614,0.0020509851165115,46,0.7,46,21,767,4.0,4.0,4.0,4.0
3065,196,178,18,KNN,MMF4,1.806055967676222,0.0187898900569532,0.0005882279074473,46,0.7,46,21,767,2.0,2.0,2.0,2.0
3066,196,178,18,KNN,WBL4,2.47743526761438,0.0254881873939204,0.0010387817647378,46,0.7,46,21,767,3.0,3.0,3.0,3.0
3067,196,178,18,KNN,POW4,1.3839971168760303,0.014504143858893,0.0003600620229803,46,0.7,46,21,767,1.0,1.0,1.0,1.0
3068,195,20,1,SVC_poly,LC-PFN,0.6844323594123125,0.0105440616607666,0.000124390469864,30,0.7,30,13,768,1.0,1.0,1.0,1.0
3069,195,20,1,SVC_poly,MMF4,1.044745179200406,0.0161782372302476,0.0002968744076767,30,0.7,30,13,768,3.0,3.0,3.0,3.0
3070,195,20,1,SVC_poly,WBL4,1.0761780788515014,0.0166719698531804,0.0003157516739843,30,0.7,30,13,768,4.0,4.0,4.0,4.0
3071,195,20,1,SVC_poly,POW4,0.8604980705642297,0.0132944861886564,0.0002007398692041,30,0.7,30,13,768,2.0,2.0,2.0,2.0
3072,193,143,14,BernoulliNB,LC-PFN,1.15627134218812,0.0178892761468887,0.0003781570121645,26,0.7,26,12,769,2.0,2.0,3.0,2.3333333333333335
3073,193,143,14,BernoulliNB,MMF4,1.2084281965594947,0.0186977601351167,0.0003695443235094,26,0.7,26,12,769,3.0,3.0,2.0,2.6666666666666665
3074,193,143,14,BernoulliNB,WBL4,1.1345127749884585,0.0175401604939003,0.0003273745481941,26,0.7,26,12,769,1.0,1.0,1.0,1.0
3075,193,143,14,BernoulliNB,POW4,1.8914443448323808,0.0294903161185474,0.0009409314885181,26,0.7,26,12,769,4.0,4.0,4.0,4.0
3076,198,236,4,Decision Tree,LC-PFN,0.3372680628672242,0.0060299914330244,6.393168587237597e-05,38,0.7,38,17,770,1.0,1.0,1.0,1.0
3077,198,236,4,Decision Tree,MMF4,1.3359701674538744,0.0235298093587468,0.0006599829143657,38,0.7,38,17,770,3.0,3.0,3.0,3.0
3078,198,236,4,Decision Tree,WBL4,1.7479384759484458,0.0306392458577733,0.0010819677631782,38,0.7,38,17,770,4.0,4.0,4.0,4.0
3079,198,236,4,Decision Tree,POW4,1.0041414659728625,0.0180241034947089,0.0003397063349756,38,0.7,38,17,770,2.0,2.0,2.0,2.0
3080,199,209,12,LDA,LC-PFN,3.405410796403885,0.0467195697128772,0.002480472670868,27,0.7,27,12,771,2.0,2.0,1.0,1.6666666666666667
3081,199,209,12,LDA,MMF4,6.254172233610826,0.0981238392103475,0.0133899339778885,27,0.7,27,12,771,4.0,4.0,4.0,4.0
3082,199,209,12,LDA,WBL4,3.337871196715688,0.0459298119576799,0.0028141392461997,27,0.7,27,12,771,1.0,1.0,3.0,1.6666666666666667
3083,199,209,12,LDA,POW4,3.7192091356428167,0.0506683197960811,0.0026910787719817,27,0.7,27,12,771,3.0,3.0,2.0,2.6666666666666665
3084,182,16,2,SVC_rbf,LC-PFN,0.5760005675256252,0.0104419197887182,0.0001127244904637,45,0.7,45,20,772,4.0,4.0,4.0,4.0
3085,182,16,2,SVC_rbf,MMF4,0.071084803072854,0.0012803307916369,2.1408641369211623e-06,45,0.7,45,20,772,2.0,2.0,2.0,2.0
3086,182,16,2,SVC_rbf,WBL4,0.0846334992536685,0.0015240919221391,2.9959839144714637e-06,45,0.7,45,20,772,3.0,3.0,3.0,3.0
3087,182,16,2,SVC_rbf,POW4,0.0221507726947573,0.0003991635123129,2.370674236978318e-07,45,0.7,45,20,772,1.0,1.0,1.0,1.0
3088,33,5,3,SVC_sigmoid,LC-PFN,31.71170949935913,0.1234451159834861,0.0157366637140512,37,0.7,37,17,773,3.0,3.0,3.0,3.0
3089,33,5,3,SVC_sigmoid,MMF4,36.22650707988317,0.398032890593979,0.2525036966954635,37,0.7,37,17,773,4.0,4.0,4.0,4.0
3090,33,5,3,SVC_sigmoid,WBL4,13.209719595340063,0.0602919843378789,0.0040585138022275,37,0.7,37,17,773,2.0,2.0,2.0,2.0
3091,33,5,3,SVC_sigmoid,POW4,10.207198014267968,0.0475955395079358,0.002670358956629,37,0.7,37,17,773,1.0,1.0,1.0,1.0
3092,151,111,1,SVC_poly,LC-PFN,1.419095229357481,0.018463734537363,0.0003658905625343,32,0.7,32,14,774,2.0,2.0,2.0,2.0
3093,151,111,1,SVC_poly,MMF4,1.471073754029167,0.0192082898183953,0.0005117152458424,32,0.7,32,14,774,3.0,3.0,3.0,3.0
3094,151,111,1,SVC_poly,WBL4,2.3376833578219123,0.0301846838498638,0.0011152644871332,32,0.7,32,14,774,4.0,4.0,4.0,4.0
3095,151,111,1,SVC_poly,POW4,0.8740624771216633,0.0118344154233742,0.0002336704735246,32,0.7,32,14,774,1.0,1.0,1.0,1.0
3096,122,22,8,Perceptron,LC-PFN,3.4690160304307938,0.0412063300609588,0.0021059850696474,44,0.7,44,19,775,2.0,2.0,2.0,2.0
3097,122,22,8,Perceptron,MMF4,7.708709107512465,0.108234651473452,0.0186929848140855,44,0.7,44,19,775,4.0,4.0,4.0,4.0
3098,122,22,8,Perceptron,WBL4,3.930284959778165,0.0465338800053798,0.0027982100671963,44,0.7,44,19,775,3.0,3.0,3.0,3.0
3099,122,22,8,Perceptron,POW4,1.437554117053316,0.0175004808544084,0.0004497674618581,44,0.7,44,19,775,1.0,1.0,1.0,1.0
3100,118,215,3,SVC_sigmoid,LC-PFN,0.6177276372909546,0.0093569457530975,0.0001230878697242,36,0.7,36,16,776,2.0,2.0,2.0,2.0
3101,118,215,3,SVC_sigmoid,MMF4,14.487911763726444,0.1872919977619764,0.0412936575057132,36,0.7,36,16,776,4.0,4.0,4.0,4.0
3102,118,215,3,SVC_sigmoid,WBL4,0.4893386518975577,0.0074202869653183,7.987320125254462e-05,36,0.7,36,16,776,1.0,1.0,1.0,1.0
3103,118,215,3,SVC_sigmoid,POW4,1.1816480018949398,0.0177158028012135,0.0004020645504337,36,0.7,36,16,776,3.0,3.0,3.0,3.0
3104,1,14,18,KNN,LC-PFN,0.4967879969626665,0.0097403777763247,9.673145541455595e-05,59,0.9,59,7,777,1.0,1.0,1.0,1.0
3105,1,14,18,KNN,MMF4,0.6502394366188569,0.0127292579024567,0.000163645306534,59,0.9,59,7,777,2.0,2.0,2.0,2.0
3106,1,14,18,KNN,WBL4,0.9895119034449908,0.0193053278959947,0.0003749174912857,59,0.9,59,7,777,3.0,3.0,3.0,3.0
3107,1,14,18,KNN,POW4,1.0476925917186544,0.0204238290144653,0.0004196035653823,59,0.9,59,7,777,4.0,4.0,4.0,4.0
3108,10,162,22,ens.GradientBoosting,LC-PFN,1.0229489766061306,0.0201674699783325,0.0004070523136761,45,0.9,45,6,778,4.0,4.0,4.0,4.0
3109,10,162,22,ens.GradientBoosting,MMF4,0.0271757907136275,0.000541233430369,3.63008557167777e-07,45,0.9,45,6,778,1.0,1.0,1.0,1.0
3110,10,162,22,ens.GradientBoosting,WBL4,0.0549893737602074,0.0010947592935905,1.5228327132209318e-06,45,0.9,45,6,778,2.0,2.0,2.0,2.0
3111,10,162,22,ens.GradientBoosting,POW4,0.0847275889447976,0.001688806829417,3.33725641576532e-06,45,0.9,45,6,778,3.0,3.0,3.0,3.0
3112,9,248,19,NearestCentroid,LC-PFN,0.5181804299354553,0.0082926945760846,7.348795043071732e-05,53,0.9,53,6,779,4.0,4.0,4.0,4.0
3113,9,248,19,NearestCentroid,MMF4,0.0662290838588306,0.0010656314028665,2.2580237397717203e-06,53,0.9,53,6,779,1.0,1.0,2.0,1.3333333333333333
3114,9,248,19,NearestCentroid,WBL4,0.2262583945620932,0.0036329099686366,1.4841058819033612e-05,53,0.9,53,6,779,3.0,3.0,3.0,3.0
3115,9,248,19,NearestCentroid,POW4,0.0803850695818493,0.0012934540248168,1.7899890983242811e-06,53,0.9,53,6,779,2.0,2.0,1.0,1.6666666666666667
3116,2,157,20,ens.ExtraTrees,LC-PFN,0.1739632687531411,0.0033859610557556,1.1903096492460463e-05,45,0.9,45,6,780,4.0,4.0,4.0,4.0
3117,2,157,20,ens.ExtraTrees,MMF4,0.1466420146263476,0.0028454249686706,8.53596177384639e-06,45,0.9,45,6,780,2.0,2.0,2.0,2.0
3118,2,157,20,ens.ExtraTrees,WBL4,0.1467954824357685,0.0028484352898665,8.544504054914222e-06,45,0.9,45,6,780,3.0,3.0,3.0,3.0
3119,2,157,20,ens.ExtraTrees,POW4,0.1034380920480477,0.0020079563509132,4.521083338261937e-06,45,0.9,45,6,780,1.0,1.0,1.0,1.0
3120,8,206,19,NearestCentroid,LC-PFN,0.6594481877982616,0.0121368542313575,0.0001496873592259,66,0.9,66,8,781,4.0,4.0,4.0,4.0
3121,8,206,19,NearestCentroid,MMF4,0.0223123267902746,0.0004078148531325,1.8066952488625492e-07,66,0.9,66,8,781,1.0,1.0,1.0,1.0
3122,8,206,19,NearestCentroid,WBL4,0.053689013804301,0.0009809895562982,9.724775890582567e-07,66,0.9,66,8,781,2.0,2.0,2.0,2.0
3123,8,206,19,NearestCentroid,POW4,0.1199010050786338,0.002194594023822,4.8592857597759685e-06,66,0.9,66,8,781,3.0,3.0,3.0,3.0
3124,14,2,6,LogisticRegression,LC-PFN,0.1905720098875463,0.0032824575901031,1.3090355423628353e-05,36,0.9,36,4,782,2.0,2.0,1.0,1.6666666666666667
3125,14,2,6,LogisticRegression,MMF4,0.1926691696864963,0.0033281247489071,1.5108156829032855e-05,36,0.9,36,4,782,3.0,3.0,3.0,3.0
3126,14,2,6,LogisticRegression,WBL4,0.1825386990634482,0.0031526900799357,1.3971464589309402e-05,36,0.9,36,4,782,1.0,1.0,2.0,1.3333333333333333
3127,14,2,6,LogisticRegression,POW4,0.7137541791787324,0.0124003548009034,0.0001571272301153,36,0.9,36,4,782,4.0,4.0,4.0,4.0
3128,7,77,10,SGDClassifier,LC-PFN,1.154384110122919,0.0140904188156127,0.0003464125911705,41,0.9,41,5,783,1.0,1.0,4.0,2.0
3129,7,77,10,SGDClassifier,MMF4,1.1631562843596843,0.0142153342693045,0.0002203614496853,41,0.9,41,5,783,2.0,2.0,1.0,1.6666666666666667
3130,7,77,10,SGDClassifier,WBL4,1.247571166546095,0.0152434799304801,0.0002677014198563,41,0.9,41,5,783,4.0,4.0,3.0,3.6666666666666665
3131,7,77,10,SGDClassifier,POW4,1.1921895604894313,0.0145687070915538,0.0002273879443658,41,0.9,41,5,783,3.0,3.0,2.0,2.6666666666666665
3132,13,248,11,MLP,LC-PFN,0.3698152722790837,0.0062144696712493,3.930948150809854e-05,53,0.9,53,6,784,4.0,4.0,4.0,4.0
3133,13,248,11,MLP,MMF4,0.0693605718484756,0.0011692072765515,1.5120891486923217e-06,53,0.9,53,6,784,2.0,2.0,2.0,2.0
3134,13,248,11,MLP,WBL4,0.2232412404464001,0.00375887530413,1.5500105455321017e-05,53,0.9,53,6,784,3.0,3.0,3.0,3.0
3135,13,248,11,MLP,POW4,0.0413694380188991,0.0006969116705106,7.509721269729237e-07,53,0.9,53,6,784,1.0,1.0,1.0,1.0
3136,12,236,7,PassiveAggressive,LC-PFN,2.094075083732605,0.0279411170631647,0.00091892312048,49,0.9,49,6,785,4.0,4.0,4.0,4.0
3137,12,236,7,PassiveAggressive,MMF4,1.3771569002050246,0.0179121669726847,0.0004602145957487,49,0.9,49,6,785,2.0,2.0,2.0,2.0
3138,12,236,7,PassiveAggressive,WBL4,1.584791907504349,0.0205549759126076,0.0005633480497562,49,0.9,49,6,785,3.0,3.0,3.0,3.0
3139,12,236,7,PassiveAggressive,POW4,0.7989615787216529,0.0104952530880417,0.00024286257115,49,0.9,49,6,785,1.0,1.0,1.0,1.0
3140,4,162,17,GaussianNB,LC-PFN,1.0604496113955977,0.0209150910377502,0.0004376885772217,45,0.9,45,6,786,4.0,4.0,4.0,4.0
3141,4,162,17,GaussianNB,MMF4,0.0412767916112417,0.0008225017105562,9.134761058379708e-07,45,0.9,45,6,786,1.0,1.0,1.0,1.0
3142,4,162,17,GaussianNB,WBL4,0.0654730362344849,0.0013042642787722,1.9334374287967736e-06,45,0.9,45,6,786,2.0,2.0,2.0,2.0
3143,4,162,17,GaussianNB,POW4,0.0764693590603321,0.0015252661286135,2.8823857582934287e-06,45,0.9,45,6,786,3.0,3.0,3.0,3.0
3144,5,226,9,RidgeClassifier,LC-PFN,0.7036722265183926,0.0077804564498364,7.461626955773681e-05,89,0.9,89,10,787,1.0,1.0,1.0,1.0
3145,5,226,9,RidgeClassifier,MMF4,3.79945737454805,0.0406387898681471,0.0016857664177714,89,0.9,89,10,787,3.0,3.0,3.0,3.0
3146,5,226,9,RidgeClassifier,WBL4,4.660857957923039,0.0494347291520644,0.0024826128015379,89,0.9,89,10,787,4.0,4.0,4.0,4.0
3147,5,226,9,RidgeClassifier,POW4,1.4815071871828396,0.0160105082730371,0.0003410041769233,89,0.9,89,10,787,2.0,2.0,2.0,2.0
3148,3,183,19,NearestCentroid,LC-PFN,20.84621489048004,0.0660919472575187,0.0043682525865733,95,0.9,95,11,788,4.0,4.0,4.0,4.0
3149,3,183,19,NearestCentroid,MMF4,8.592335252288159,0.0303157521144056,0.0009191427346257,95,0.9,95,11,788,3.0,3.0,3.0,3.0
3150,3,183,19,NearestCentroid,WBL4,1.3243884758714424,0.0050081372629007,2.5179347207691652e-05,95,0.9,95,11,788,1.0,1.0,1.0,1.0
3151,3,183,19,NearestCentroid,POW4,2.72387144362697,0.0107471687608193,0.0001215760053032,95,0.9,95,11,788,2.0,2.0,2.0,2.0
3152,11,139,2,SVC_rbf,LC-PFN,0.1061403774656355,0.0018648743862286,4.567117230180884e-06,45,0.9,45,5,789,3.0,3.0,4.0,3.3333333333333335
3153,11,139,2,SVC_rbf,MMF4,0.1144965068383554,0.0020125553606598,4.516597064917236e-06,45,0.9,45,5,789,4.0,4.0,3.0,3.6666666666666665
3154,11,139,2,SVC_rbf,WBL4,0.0467523047256866,0.0008211607709083,7.69870857235478e-07,45,0.9,45,5,789,2.0,2.0,2.0,2.0
3155,11,139,2,SVC_rbf,POW4,0.0263218498971508,0.0004622087999041,2.753066094569597e-07,45,0.9,45,5,789,1.0,1.0,1.0,1.0
3156,16,188,2,SVC_rbf,LC-PFN,0.7359015289694071,0.0122639285400509,0.0001515601907158,58,0.9,58,7,790,4.0,4.0,4.0,4.0
3157,16,188,2,SVC_rbf,MMF4,0.2082577626294237,0.003489012335456,1.277860368944891e-05,58,0.9,58,7,790,2.0,2.0,2.0,2.0
3158,16,188,2,SVC_rbf,WBL4,0.1481755682930031,0.0024836138143448,6.762715975060589e-06,58,0.9,58,7,790,1.0,1.0,1.0,1.0
3159,16,188,2,SVC_rbf,POW4,0.3124494663532428,0.005229491872029,2.8073430805964734e-05,58,0.9,58,7,790,3.0,3.0,3.0,3.0
3160,15,150,2,SVC_rbf,LC-PFN,0.2313957549631595,0.003905564546585,1.7487815057393163e-05,27,0.9,27,4,791,4.0,4.0,4.0,4.0
3161,15,150,2,SVC_rbf,MMF4,1.119674301758486e-06,1.8948334123969346e-08,3.612771584159848e-16,27,0.9,27,4,791,1.0,1.0,1.0,1.0
3162,15,150,2,SVC_rbf,WBL4,0.0006100404551155,1.0323824869901133e-05,1.0716061515458324e-10,27,0.9,27,4,791,3.0,3.0,3.0,3.0
3163,15,150,2,SVC_rbf,POW4,4.634705885933566e-06,7.843348792668793e-08,6.266948709532547e-15,27,0.9,27,4,791,2.0,2.0,2.0,2.0
3164,20,130,1,SVC_poly,LC-PFN,0.3439616411924362,0.0061771273612976,4.0525716030970216e-05,62,0.9,62,7,792,4.0,4.0,4.0,4.0
3165,20,130,1,SVC_poly,MMF4,0.0565280063730556,0.0010120846552215,1.1085634699811018e-06,62,0.9,62,7,792,3.0,3.0,3.0,3.0
3166,20,130,1,SVC_poly,WBL4,0.0184939784504472,0.0003309789592464,1.1268640555162935e-07,62,0.9,62,7,792,2.0,2.0,2.0,2.0
3167,20,130,1,SVC_poly,POW4,0.0076907642999659,0.0001376228346321,1.904439704587008e-08,62,0.9,62,7,792,1.0,1.0,1.0,1.0
3168,17,42,3,SVC_sigmoid,LC-PFN,1.479493826627731,0.028283255174756,0.0008106129243969,62,0.9,62,7,793,3.0,3.0,3.0,3.0
3169,17,42,3,SVC_sigmoid,MMF4,0.7373450032855918,0.0140077228455247,0.0002030352214195,62,0.9,62,7,793,1.0,1.0,1.0,1.0
3170,17,42,3,SVC_sigmoid,WBL4,0.9222122799703928,0.0172236010028893,0.0003101412967412,62,0.9,62,7,793,2.0,2.0,2.0,2.0
3171,17,42,3,SVC_sigmoid,POW4,10.81841535246632,0.1838547986269549,0.0338474722431135,62,0.9,62,7,793,4.0,4.0,4.0,4.0
3172,18,48,7,PassiveAggressive,LC-PFN,0.639216834679246,0.0098507162183523,0.0001640335831325,90,0.9,90,10,794,4.0,4.0,4.0,4.0
3173,18,48,7,PassiveAggressive,MMF4,0.5759243856074128,0.0088682194307906,0.000106430264871,90,0.9,90,10,794,2.0,2.0,2.0,2.0
3174,18,48,7,PassiveAggressive,WBL4,0.5732749188407005,0.0088272000000115,9.966820380713204e-05,90,0.9,90,10,794,1.0,1.0,1.0,1.0
3175,18,48,7,PassiveAggressive,POW4,0.5934961750808058,0.0091403811449491,0.0001170166910374,90,0.9,90,10,794,3.0,3.0,3.0,3.0
3176,27,136,17,GaussianNB,LC-PFN,0.3518798388540745,0.0068884566426277,4.773068212671205e-05,69,0.9,69,8,795,4.0,4.0,4.0,4.0
3177,27,136,17,GaussianNB,MMF4,0.0693477531808295,0.0013630951304504,2.1696132541245485e-06,69,0.9,69,8,795,2.0,2.0,2.0,2.0
3178,27,136,17,GaussianNB,WBL4,0.0542663725613444,0.0010664609131012,1.4494935621478636e-06,69,0.9,69,8,795,1.0,1.0,1.0,1.0
3179,27,136,17,GaussianNB,POW4,0.1658183185019575,0.0032626873852002,1.0917834341903872e-05,69,0.9,69,8,795,3.0,3.0,3.0,3.0
3180,23,157,14,BernoulliNB,LC-PFN,0.8273888379335403,0.0153661267831921,0.0002375193871557,45,0.9,45,6,796,4.0,4.0,4.0,4.0
3181,23,157,14,BernoulliNB,MMF4,4.94146240401308e-07,9.100822799072242e-09,8.42200017877129e-17,45,0.9,45,6,796,2.0,2.0,2.0,2.0
3182,23,157,14,BernoulliNB,WBL4,0.0011426029121998,2.104386353603734e-05,4.4488516017913677e-10,45,0.9,45,6,796,3.0,3.0,3.0,3.0
3183,23,157,14,BernoulliNB,POW4,6.232539332644834e-08,1.147863359918233e-09,1.4962582482250526e-18,45,0.9,45,6,796,1.0,1.0,1.0,1.0
3184,19,60,6,LogisticRegression,LC-PFN,1.244998164474964,0.0245937705039978,0.0006048546638339,25,0.9,25,2,797,4.0,4.0,4.0,4.0
3185,19,60,6,LogisticRegression,MMF4,0.0432674222155429,0.0008649717236886,7.531111203842168e-07,25,0.9,25,2,797,2.0,2.0,2.0,2.0
3186,19,60,6,LogisticRegression,WBL4,0.0398095362224604,0.0007958733837665,6.344279952326569e-07,25,0.9,25,2,797,1.0,1.0,1.0,1.0
3187,19,60,6,LogisticRegression,POW4,0.6306218298270719,0.0125333982511505,0.0001570860717219,25,0.9,25,2,797,3.0,3.0,3.0,3.0
3188,32,253,16,ComplementNB,LC-PFN,18.846318125724792,0.093946523964405,0.008830739185214,64,0.9,64,8,798,4.0,4.0,4.0,4.0
3189,32,253,16,ComplementNB,MMF4,0.2552926317237668,0.0015125582793728,3.2029757416611643e-06,64,0.9,64,8,798,1.0,1.0,1.0,1.0
3190,32,253,16,ComplementNB,WBL4,0.2775370420847443,0.0016437433387912,3.695084765739098e-06,64,0.9,64,8,798,2.0,2.0,2.0,2.0
3191,32,253,16,ComplementNB,POW4,0.61838187081048,0.0036834132049678,1.5104215139875934e-05,64,0.9,64,8,798,3.0,3.0,3.0,3.0
3192,21,128,8,Perceptron,LC-PFN,0.6263779476284981,0.0122994286939501,0.0001543065154692,48,0.9,48,6,799,4.0,4.0,4.0,4.0
3193,21,128,8,Perceptron,MMF4,0.1398219299540767,0.0027600653835205,1.0658704183577992e-05,48,0.9,48,6,799,1.0,1.0,1.0,1.0
3194,21,128,8,Perceptron,WBL4,0.1810456112947054,0.0035718855410069,1.5843062992785793e-05,48,0.9,48,6,799,2.0,2.0,2.0,2.0
3195,21,128,8,Perceptron,POW4,0.4226276181967311,0.0083159723729532,7.224044446414902e-05,48,0.9,48,6,799,3.0,3.0,3.0,3.0
3196,25,258,14,BernoulliNB,LC-PFN,0.0893595570232719,0.0012158796889707,2.258765107399085e-06,115,0.9,115,13,800,4.0,4.0,4.0,4.0
3197,25,258,14,BernoulliNB,MMF4,0.0499523732744249,0.0006791130830071,4.677413660676804e-07,115,0.9,115,13,800,2.0,2.0,2.0,2.0
3198,25,258,14,BernoulliNB,WBL4,0.0279332947220612,0.0003796732835947,1.5070100937622538e-07,115,0.9,115,13,800,1.0,1.0,1.0,1.0
3199,25,258,14,BernoulliNB,POW4,0.0836154281486073,0.0011371556794759,1.2996630479354764e-06,115,0.9,115,13,800,3.0,3.0,3.0,3.0
3200,29,193,7,PassiveAggressive,LC-PFN,13.769663870334623,0.0320249758660793,0.0010259771952405,100,0.9,100,12,801,4.0,4.0,4.0,4.0
3201,29,193,7,PassiveAggressive,MMF4,0.2157125787094249,0.0004332796451929,4.523130972354846e-07,100,0.9,100,12,801,3.0,3.0,3.0,3.0
3202,29,193,7,PassiveAggressive,WBL4,0.2120339948733419,0.0004259200015887,4.054428832555333e-07,100,0.9,100,12,801,2.0,2.0,1.0,1.6666666666666667
3203,29,193,7,PassiveAggressive,POW4,0.2120339904892016,0.0004259199928053,4.054428889679576e-07,100,0.9,100,12,801,1.0,1.0,2.0,1.3333333333333333
3204,22,165,1,SVC_poly,LC-PFN,0.8279432542622089,0.0159524641931056,0.0002545762690715,118,0.9,118,14,802,4.0,4.0,4.0,4.0
3205,22,165,1,SVC_poly,MMF4,0.0018487039371407,3.532568789826884e-05,1.247904225485898e-09,118,0.9,118,14,802,2.0,2.0,2.0,2.0
3206,22,165,1,SVC_poly,WBL4,0.0003092329651563,5.908805226233811e-06,3.4913979201567994e-11,118,0.9,118,14,802,1.0,1.0,1.0,1.0
